day,month,year,prayer_id,"time","country_id","city_id",source_id,"updated"
8,12,2015,5,"18:59:00","SG","Singapore",1,"2014-12-28 05:50:54"
8,12,2015,6,"20:13:00","SG","Singapore",1,"2014-12-28 05:50:54"
8,12,2016,1,"05:33:00","SG","Singapore",1,"2015-12-31 04:03:11"
8,12,2016,2,"06:56:00","SG","Singapore",1,"2015-12-31 04:03:11"
8,12,2016,3,"12:59:00","SG","Singapore",1,"2015-12-31 04:03:11"
8,12,2016,4,"16:23:00","SG","Singapore",1,"2015-12-31 04:03:11"
8,12,2016,5,"18:59:00","SG","Singapore",1,"2015-12-31 04:03:11"
8,12,2016,6,"20:14:00","SG","Singapore",1,"2015-12-31 04:03:12"
9,1,2011,1,"05:48:00","SG","Singapore",1,"2013-01-15 07:38:33"
9,1,2011,2,"07:11:00","SG","Singapore",1,"2013-01-15 07:38:33"
9,1,2011,3,"13:13:00","SG","Singapore",1,"2013-01-15 07:38:33"
9,1,2011,4,"16:37:00","SG","Singapore",1,"2013-01-15 07:38:33"
9,1,2011,5,"19:14:00","SG","Singapore",1,"2013-01-15 07:38:33"
9,1,2011,6,"20:28:00","SG","Singapore",1,"2013-01-15 07:38:33"
9,1,2012,1,"05:47:00","SG","Singapore",1,"2013-01-15 07:35:34"
9,1,2012,2,"07:10:00","SG","Singapore",1,"2013-01-15 07:35:34"
9,1,2012,3,"13:13:00","SG","Singapore",1,"2013-01-15 07:35:34"
9,1,2012,4,"16:37:00","SG","Singapore",1,"2013-01-15 07:35:34"
9,1,2012,5,"19:14:00","SG","Singapore",1,"2013-01-15 07:35:34"
9,1,2012,6,"20:28:00","SG","Singapore",1,"2013-01-15 07:35:34"
9,1,2013,1,"05:48:00","SG","Singapore",1,"2013-04-04 01:09:52"
9,1,2013,2,"07:11:00","SG","Singapore",1,"2013-04-04 01:09:52"
9,1,2013,3,"13:13:00","SG","Singapore",1,"2013-04-04 01:09:52"
9,1,2013,4,"16:37:00","SG","Singapore",1,"2013-04-04 01:09:52"
9,1,2013,5,"19:14:00","SG","Singapore",1,"2013-04-04 01:09:52"
9,1,2013,6,"20:28:00","SG","Singapore",1,"2013-04-04 01:09:52"
9,1,2014,1,"05:48:00","SG","Singapore",1,"2013-12-16 15:28:52"
9,1,2014,2,"07:11:00","SG","Singapore",1,"2013-12-16 15:28:52"
9,1,2014,3,"13:14:00","SG","Singapore",1,"2013-12-16 15:28:52"
9,1,2014,4,"16:37:00","SG","Singapore",1,"2013-12-16 15:28:52"
9,1,2014,5,"19:14:00","SG","Singapore",1,"2013-12-16 15:28:52"
9,1,2014,6,"20:28:00","SG","Singapore",1,"2013-12-16 15:28:52"
9,1,2015,1,"05:48:00","SG","Singapore",1,"2014-12-28 05:50:34"
9,1,2015,2,"07:11:00","SG","Singapore",1,"2014-12-28 05:50:34"
9,1,2015,3,"13:14:00","SG","Singapore",1,"2014-12-28 05:50:34"
9,1,2015,4,"16:37:00","SG","Singapore",1,"2014-12-28 05:50:34"
9,1,2015,5,"19:14:00","SG","Singapore",1,"2014-12-28 05:50:34"
9,1,2015,6,"20:28:00","SG","Singapore",1,"2014-12-28 05:50:34"
9,1,2016,1,"05:48:00","SG","Singapore",1,"2015-12-31 04:00:24"
9,1,2016,2,"07:11:00","SG","Singapore",1,"2015-12-31 04:00:24"
9,1,2016,3,"13:13:00","SG","Singapore",1,"2015-12-31 04:00:24"
9,1,2016,4,"16:37:00","SG","Singapore",1,"2015-12-31 04:00:24"
9,1,2016,5,"19:14:00","SG","Singapore",1,"2015-12-31 04:00:24"
9,1,2016,6,"20:28:00","SG","Singapore",1,"2015-12-31 04:00:24"
9,2,2011,1,"05:58:00","SG","Singapore",1,"2013-01-15 07:38:33"
9,2,2011,2,"07:17:00","SG","Singapore",1,"2013-01-15 07:38:33"
9,2,2011,3,"13:20:00","SG","Singapore",1,"2013-01-15 07:38:33"
9,2,2011,4,"16:40:00","SG","Singapore",1,"2013-01-15 07:38:33"
9,2,2011,5,"19:22:00","SG","Singapore",1,"2013-01-15 07:38:33"
9,2,2011,6,"20:33:00","SG","Singapore",1,"2013-01-15 07:38:33"
9,2,2012,1,"05:58:00","SG","Singapore",1,"2013-01-15 07:35:34"
9,2,2012,2,"07:17:00","SG","Singapore",1,"2013-01-15 07:35:34"
9,2,2012,3,"13:20:00","SG","Singapore",1,"2013-01-15 07:35:34"
9,2,2012,4,"16:40:00","SG","Singapore",1,"2013-01-15 07:35:34"
9,2,2012,5,"19:21:00","SG","Singapore",1,"2013-01-15 07:35:34"
9,2,2012,6,"20:33:00","SG","Singapore",1,"2013-01-15 07:35:34"
9,2,2013,1,"05:58:00","SG","Singapore",1,"2013-04-04 01:09:52"
9,2,2013,2,"07:17:00","SG","Singapore",1,"2013-04-04 01:09:52"
9,2,2013,3,"13:20:00","SG","Singapore",1,"2013-04-04 01:09:52"
9,2,2013,4,"16:40:00","SG","Singapore",1,"2013-04-04 01:09:52"
9,2,2013,5,"19:22:00","SG","Singapore",1,"2013-04-04 01:09:52"
9,2,2013,6,"20:33:00","SG","Singapore",1,"2013-04-04 01:09:52"
9,2,2014,1,"05:58:00","SG","Singapore",1,"2013-12-16 15:28:53"
9,2,2014,2,"07:17:00","SG","Singapore",1,"2013-12-16 15:28:53"
9,2,2014,3,"13:21:00","SG","Singapore",1,"2013-12-16 15:28:53"
9,2,2014,4,"16:40:00","SG","Singapore",1,"2013-12-16 15:28:53"
9,2,2014,5,"19:22:00","SG","Singapore",1,"2013-12-16 15:28:53"
9,2,2014,6,"20:33:00","SG","Singapore",1,"2013-12-16 15:28:53"
9,2,2015,1,"05:58:00","SG","Singapore",1,"2014-12-28 05:50:35"
9,2,2015,2,"07:17:00","SG","Singapore",1,"2014-12-28 05:50:35"
9,2,2015,3,"13:21:00","SG","Singapore",1,"2014-12-28 05:50:35"
9,2,2015,4,"16:40:00","SG","Singapore",1,"2014-12-28 05:50:35"
9,2,2015,5,"19:22:00","SG","Singapore",1,"2014-12-28 05:50:35"
9,2,2015,6,"20:33:00","SG","Singapore",1,"2014-12-28 05:50:35"
9,2,2016,1,"05:58:00","SG","Singapore",1,"2015-12-31 04:00:40"
9,2,2016,2,"07:17:00","SG","Singapore",1,"2015-12-31 04:00:40"
9,2,2016,3,"13:21:00","SG","Singapore",1,"2015-12-31 04:00:40"
9,2,2016,4,"16:40:00","SG","Singapore",1,"2015-12-31 04:00:40"
9,2,2016,5,"19:22:00","SG","Singapore",1,"2015-12-31 04:00:40"
9,2,2016,6,"20:33:00","SG","Singapore",1,"2015-12-31 04:00:40"
9,3,2011,1,"05:56:00","SG","Singapore",1,"2013-01-15 07:38:34"
9,3,2011,2,"07:13:00","SG","Singapore",1,"2013-01-15 07:38:34"
9,3,2011,3,"13:17:00","SG","Singapore",1,"2013-01-15 07:38:34"
9,3,2011,4,"16:26:00","SG","Singapore",1,"2013-01-15 07:38:34"
9,3,2011,5,"19:19:00","SG","Singapore",1,"2013-01-15 07:38:34"
9,3,2011,6,"20:28:00","SG","Singapore",1,"2013-01-15 07:38:34"
9,3,2012,1,"05:56:00","SG","Singapore",1,"2013-01-15 07:35:34"
9,3,2012,2,"07:13:00","SG","Singapore",1,"2013-01-15 07:35:34"
9,3,2012,3,"13:17:00","SG","Singapore",1,"2013-01-15 07:35:34"
9,3,2012,4,"16:25:00","SG","Singapore",1,"2013-01-15 07:35:34"
9,3,2012,5,"19:19:00","SG","Singapore",1,"2013-01-15 07:35:34"
9,3,2012,6,"20:28:00","SG","Singapore",1,"2013-01-15 07:35:34"
9,3,2013,1,"05:56:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,3,2013,2,"07:13:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,3,2013,3,"13:17:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,3,2013,4,"16:25:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,3,2013,5,"19:19:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,3,2013,6,"20:28:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,3,2014,1,"05:56:00","SG","Singapore",1,"2013-12-16 15:28:54"
9,3,2014,2,"07:13:00","SG","Singapore",1,"2013-12-16 15:28:54"
9,3,2014,3,"13:17:00","SG","Singapore",1,"2013-12-16 15:28:54"
9,3,2014,4,"16:25:00","SG","Singapore",1,"2013-12-16 15:28:54"
9,3,2014,5,"19:19:00","SG","Singapore",1,"2013-12-16 15:28:54"
9,3,2014,6,"20:27:00","SG","Singapore",1,"2013-12-16 15:28:54"
9,3,2015,1,"05:56:00","SG","Singapore",1,"2014-12-28 05:50:37"
9,3,2015,2,"07:13:00","SG","Singapore",1,"2014-12-28 05:50:37"
9,3,2015,3,"13:17:00","SG","Singapore",1,"2014-12-28 05:50:37"
9,3,2015,4,"16:25:00","SG","Singapore",1,"2014-12-28 05:50:37"
9,3,2015,5,"19:19:00","SG","Singapore",1,"2014-12-28 05:50:37"
9,3,2015,6,"20:27:00","SG","Singapore",1,"2014-12-28 05:50:37"
9,3,2016,1,"05:56:00","SG","Singapore",1,"2015-12-31 04:00:54"
9,3,2016,2,"07:12:00","SG","Singapore",1,"2015-12-31 04:00:54"
9,3,2016,3,"13:17:00","SG","Singapore",1,"2015-12-31 04:00:54"
9,3,2016,4,"16:24:00","SG","Singapore",1,"2015-12-31 04:00:54"
9,3,2016,5,"19:18:00","SG","Singapore",1,"2015-12-31 04:00:54"
9,3,2016,6,"20:27:00","SG","Singapore",1,"2015-12-31 04:00:54"
9,4,2011,1,"05:46:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,4,2011,2,"07:03:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,4,2011,3,"13:08:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,4,2011,4,"16:18:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,4,2011,5,"19:11:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,4,2011,6,"20:20:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,4,2012,1,"05:45:00","SG","Singapore",1,"2013-01-15 07:35:34"
9,4,2012,2,"07:03:00","SG","Singapore",1,"2013-01-15 07:35:34"
9,4,2012,3,"13:08:00","SG","Singapore",1,"2013-01-15 07:35:34"
9,4,2012,4,"16:18:00","SG","Singapore",1,"2013-01-15 07:35:34"
9,4,2012,5,"19:11:00","SG","Singapore",1,"2013-01-15 07:35:34"
9,4,2012,6,"20:20:00","SG","Singapore",1,"2013-01-15 07:35:34"
9,4,2013,1,"05:45:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,4,2013,2,"07:03:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,4,2013,3,"13:08:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,4,2013,4,"16:18:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,4,2013,5,"19:11:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,4,2013,6,"20:20:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,4,2014,1,"05:45:00","SG","Singapore",1,"2013-12-16 15:28:54"
9,4,2014,2,"07:03:00","SG","Singapore",1,"2013-12-16 15:28:54"
9,4,2014,3,"13:08:00","SG","Singapore",1,"2013-12-16 15:28:54"
9,4,2014,4,"16:18:00","SG","Singapore",1,"2013-12-16 15:28:54"
9,4,2014,5,"19:11:00","SG","Singapore",1,"2013-12-16 15:28:54"
9,4,2014,6,"20:20:00","SG","Singapore",1,"2013-12-16 15:28:54"
9,4,2015,1,"05:45:00","SG","Singapore",1,"2014-12-28 05:50:39"
9,4,2015,2,"07:03:00","SG","Singapore",1,"2014-12-28 05:50:39"
9,4,2015,3,"13:08:00","SG","Singapore",1,"2014-12-28 05:50:39"
9,4,2015,4,"16:18:00","SG","Singapore",1,"2014-12-28 05:50:39"
9,4,2015,5,"19:11:00","SG","Singapore",1,"2014-12-28 05:50:39"
9,4,2015,6,"20:20:00","SG","Singapore",1,"2014-12-28 05:50:39"
9,4,2016,1,"05:45:00","SG","Singapore",1,"2015-12-31 04:01:09"
9,4,2016,2,"07:02:00","SG","Singapore",1,"2015-12-31 04:01:09"
9,4,2016,3,"13:08:00","SG","Singapore",1,"2015-12-31 04:01:09"
9,4,2016,4,"16:18:00","SG","Singapore",1,"2015-12-31 04:01:09"
9,4,2016,5,"19:11:00","SG","Singapore",1,"2015-12-31 04:01:09"
9,4,2016,6,"20:20:00","SG","Singapore",1,"2015-12-31 04:01:09"
9,5,2011,1,"05:36:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,5,2011,2,"06:57:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,5,2011,3,"13:03:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,5,2011,4,"16:24:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,5,2011,5,"19:07:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,5,2011,6,"20:19:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,5,2012,1,"05:36:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,5,2012,2,"06:57:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,5,2012,3,"13:03:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,5,2012,4,"16:24:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,5,2012,5,"19:07:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,5,2012,6,"20:19:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,5,2013,1,"05:36:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,5,2013,2,"06:57:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,5,2013,3,"13:03:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,5,2013,4,"16:24:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,5,2013,5,"19:07:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,5,2013,6,"20:19:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,5,2014,1,"05:36:00","SG","Singapore",1,"2013-12-16 15:28:55"
9,5,2014,2,"06:57:00","SG","Singapore",1,"2013-12-16 15:28:55"
9,5,2014,3,"13:03:00","SG","Singapore",1,"2013-12-16 15:28:55"
9,5,2014,4,"16:24:00","SG","Singapore",1,"2013-12-16 15:28:55"
9,5,2014,5,"19:07:00","SG","Singapore",1,"2013-12-16 15:28:55"
9,5,2014,6,"20:19:00","SG","Singapore",1,"2013-12-16 15:28:55"
9,5,2015,1,"05:36:00","SG","Singapore",1,"2014-12-28 05:50:40"
9,5,2015,2,"06:57:00","SG","Singapore",1,"2014-12-28 05:50:40"
9,5,2015,3,"13:03:00","SG","Singapore",1,"2014-12-28 05:50:40"
9,5,2015,4,"16:24:00","SG","Singapore",1,"2014-12-28 05:50:40"
9,5,2015,5,"19:07:00","SG","Singapore",1,"2014-12-28 05:50:40"
9,5,2015,6,"20:19:00","SG","Singapore",1,"2014-12-28 05:50:40"
9,5,2016,1,"05:36:00","SG","Singapore",1,"2015-12-31 04:01:24"
9,5,2016,2,"06:57:00","SG","Singapore",1,"2015-12-31 04:01:24"
9,5,2016,3,"13:03:00","SG","Singapore",1,"2015-12-31 04:01:24"
9,5,2016,4,"16:24:00","SG","Singapore",1,"2015-12-31 04:01:24"
9,5,2016,5,"19:07:00","SG","Singapore",1,"2015-12-31 04:01:24"
9,5,2016,6,"20:19:00","SG","Singapore",1,"2015-12-31 04:01:25"
9,6,2011,1,"05:35:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,6,2011,2,"06:59:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,6,2011,3,"13:05:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,6,2011,4,"16:30:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,6,2011,5,"19:10:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,6,2011,6,"20:25:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,6,2012,1,"05:35:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,6,2012,2,"06:59:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,6,2012,3,"13:06:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,6,2012,4,"16:30:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,6,2012,5,"19:10:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,6,2012,6,"20:25:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,6,2013,1,"05:35:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,6,2013,2,"06:59:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,6,2013,3,"13:06:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,6,2013,4,"16:30:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,6,2013,5,"19:10:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,6,2013,6,"20:25:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,6,2014,1,"05:35:00","SG","Singapore",1,"2013-12-16 15:28:56"
9,6,2014,2,"06:59:00","SG","Singapore",1,"2013-12-16 15:28:56"
9,6,2014,3,"13:06:00","SG","Singapore",1,"2013-12-16 15:28:56"
9,6,2014,4,"16:31:00","SG","Singapore",1,"2013-12-16 15:28:56"
9,6,2014,5,"19:10:00","SG","Singapore",1,"2013-12-16 15:28:56"
9,6,2014,6,"20:25:00","SG","Singapore",1,"2013-12-16 15:28:56"
9,6,2015,1,"05:35:00","SG","Singapore",1,"2014-12-28 05:50:42"
9,6,2015,2,"06:59:00","SG","Singapore",1,"2014-12-28 05:50:42"
9,6,2015,3,"13:06:00","SG","Singapore",1,"2014-12-28 05:50:42"
9,6,2015,4,"16:31:00","SG","Singapore",1,"2014-12-28 05:50:42"
9,6,2015,5,"19:10:00","SG","Singapore",1,"2014-12-28 05:50:42"
9,6,2015,6,"20:25:00","SG","Singapore",1,"2014-12-28 05:50:42"
9,6,2016,1,"05:35:00","SG","Singapore",1,"2015-12-31 04:01:39"
9,6,2016,2,"06:59:00","SG","Singapore",1,"2015-12-31 04:01:40"
9,6,2016,3,"13:06:00","SG","Singapore",1,"2015-12-31 04:01:40"
9,6,2016,4,"16:31:00","SG","Singapore",1,"2015-12-31 04:01:40"
9,6,2016,5,"19:11:00","SG","Singapore",1,"2015-12-31 04:01:40"
9,6,2016,6,"20:26:00","SG","Singapore",1,"2015-12-31 04:01:40"
9,7,2011,1,"05:41:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,7,2011,2,"07:05:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,7,2011,3,"13:11:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,7,2011,4,"16:36:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,7,2011,5,"19:16:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,7,2011,6,"20:31:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,7,2012,1,"05:41:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,7,2012,2,"07:05:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,7,2012,3,"13:12:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,7,2012,4,"16:36:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,7,2012,5,"19:16:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,7,2012,6,"20:31:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,7,2013,1,"05:41:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,7,2013,2,"07:05:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,7,2013,3,"13:12:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,7,2013,4,"16:36:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,7,2013,5,"19:16:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,7,2013,6,"20:31:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,7,2014,1,"05:42:00","SG","Singapore",1,"2013-12-16 15:28:57"
9,7,2014,2,"07:05:00","SG","Singapore",1,"2013-12-16 15:28:57"
9,7,2014,3,"13:12:00","SG","Singapore",1,"2013-12-16 15:28:57"
9,7,2014,4,"16:36:00","SG","Singapore",1,"2013-12-16 15:28:57"
9,7,2014,5,"19:17:00","SG","Singapore",1,"2013-12-16 15:28:57"
9,7,2014,6,"20:31:00","SG","Singapore",1,"2013-12-16 15:28:57"
9,7,2015,1,"05:42:00","SG","Singapore",1,"2014-12-28 05:50:44"
9,7,2015,2,"07:05:00","SG","Singapore",1,"2014-12-28 05:50:44"
9,7,2015,3,"13:12:00","SG","Singapore",1,"2014-12-28 05:50:44"
9,7,2015,4,"16:36:00","SG","Singapore",1,"2014-12-28 05:50:44"
9,7,2015,5,"19:17:00","SG","Singapore",1,"2014-12-28 05:50:44"
9,7,2015,6,"20:31:00","SG","Singapore",1,"2014-12-28 05:50:44"
9,7,2016,1,"05:42:00","SG","Singapore",1,"2015-12-31 04:01:55"
9,7,2016,2,"07:05:00","SG","Singapore",1,"2015-12-31 04:01:55"
9,7,2016,3,"13:12:00","SG","Singapore",1,"2015-12-31 04:01:55"
9,7,2016,4,"16:36:00","SG","Singapore",1,"2015-12-31 04:01:55"
9,7,2016,5,"19:16:00","SG","Singapore",1,"2015-12-31 04:01:55"
9,7,2016,6,"20:31:00","SG","Singapore",1,"2015-12-31 04:01:55"
9,8,2011,1,"05:46:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,8,2011,2,"07:06:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,8,2011,3,"13:12:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,8,2011,4,"16:32:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,8,2011,5,"19:17:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,8,2011,6,"20:27:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,8,2012,1,"05:46:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,8,2012,2,"07:06:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,8,2012,3,"13:12:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,8,2012,4,"16:31:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,8,2012,5,"19:17:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,8,2012,6,"20:27:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,8,2013,1,"05:46:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,8,2013,2,"07:06:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,8,2013,3,"13:12:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,8,2013,4,"16:32:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,8,2013,5,"19:16:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,8,2013,6,"20:27:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,8,2014,1,"05:46:00","SG","Singapore",1,"2013-12-16 15:28:57"
9,8,2014,2,"07:06:00","SG","Singapore",1,"2013-12-16 15:28:57"
9,8,2014,3,"13:12:00","SG","Singapore",1,"2013-12-16 15:28:57"
9,8,2014,4,"16:31:00","SG","Singapore",1,"2013-12-16 15:28:57"
9,8,2014,5,"19:16:00","SG","Singapore",1,"2013-12-16 15:28:57"
9,8,2014,6,"20:27:00","SG","Singapore",1,"2013-12-16 15:28:57"
9,8,2015,1,"05:46:00","SG","Singapore",1,"2014-12-28 05:50:46"
9,8,2015,2,"07:06:00","SG","Singapore",1,"2014-12-28 05:50:46"
9,8,2015,3,"13:12:00","SG","Singapore",1,"2014-12-28 05:50:46"
9,8,2015,4,"16:31:00","SG","Singapore",1,"2014-12-28 05:50:46"
9,8,2015,5,"19:16:00","SG","Singapore",1,"2014-12-28 05:50:46"
9,8,2015,6,"20:27:00","SG","Singapore",1,"2014-12-28 05:50:46"
9,8,2016,1,"05:46:00","SG","Singapore",1,"2015-12-31 04:02:10"
9,8,2016,2,"07:06:00","SG","Singapore",1,"2015-12-31 04:02:11"
9,8,2016,3,"13:12:00","SG","Singapore",1,"2015-12-31 04:02:11"
9,8,2016,4,"16:31:00","SG","Singapore",1,"2015-12-31 04:02:11"
9,8,2016,5,"19:15:00","SG","Singapore",1,"2015-12-31 04:02:11"
9,8,2016,6,"20:27:00","SG","Singapore",1,"2015-12-31 04:02:11"
9,9,2011,1,"05:42:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,9,2011,2,"06:59:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,9,2011,3,"13:04:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,9,2011,4,"16:10:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,9,2011,5,"19:07:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,9,2011,6,"20:16:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,9,2012,1,"05:42:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,9,2012,2,"06:59:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,9,2012,3,"13:04:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,9,2012,4,"16:10:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,9,2012,5,"19:06:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,9,2012,6,"20:15:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,9,2013,1,"05:42:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,9,2013,2,"06:59:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,9,2013,3,"13:04:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,9,2013,4,"16:10:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,9,2013,5,"19:06:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,9,2013,6,"20:15:00","SG","Singapore",1,"2013-04-04 01:09:53"
9,9,2014,1,"05:42:00","SG","Singapore",1,"2013-12-16 15:28:58"
9,9,2014,2,"06:59:00","SG","Singapore",1,"2013-12-16 15:28:58"
9,9,2014,3,"13:03:00","SG","Singapore",1,"2013-12-16 15:28:58"
9,9,2014,4,"16:09:00","SG","Singapore",1,"2013-12-16 15:28:58"
9,9,2014,5,"19:06:00","SG","Singapore",1,"2013-12-16 15:28:58"
9,9,2014,6,"20:15:00","SG","Singapore",1,"2013-12-16 15:28:58"
9,9,2015,1,"05:42:00","SG","Singapore",1,"2014-12-28 05:50:48"
9,9,2015,2,"06:59:00","SG","Singapore",1,"2014-12-28 05:50:48"
9,9,2015,3,"13:03:00","SG","Singapore",1,"2014-12-28 05:50:48"
9,9,2015,4,"16:09:00","SG","Singapore",1,"2014-12-28 05:50:48"
9,9,2015,5,"19:06:00","SG","Singapore",1,"2014-12-28 05:50:48"
9,9,2015,6,"20:15:00","SG","Singapore",1,"2014-12-28 05:50:48"
9,9,2016,1,"05:41:00","SG","Singapore",1,"2015-12-31 04:02:26"
9,9,2016,2,"06:58:00","SG","Singapore",1,"2015-12-31 04:02:26"
9,9,2016,3,"13:03:00","SG","Singapore",1,"2015-12-31 04:02:26"
9,9,2016,4,"16:09:00","SG","Singapore",1,"2015-12-31 04:02:27"
9,9,2016,5,"19:06:00","SG","Singapore",1,"2015-12-31 04:02:27"
9,9,2016,6,"20:15:00","SG","Singapore",1,"2015-12-31 04:02:27"
9,10,2011,1,"05:33:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,10,2011,2,"06:50:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,10,2011,3,"12:54:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,10,2011,4,"16:05:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,10,2011,5,"18:55:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,10,2011,6,"20:05:00","SG","Singapore",1,"2013-01-15 07:38:35"
9,10,2012,1,"05:32:00","SG","Singapore",1,"2013-01-15 07:35:35"
9,10,2012,2,"06:50:00","SG","Singapore",1,"2013-01-15 07:35:35"
